source,target,weight
29,23,1058176.0
29,25,3627.0
29,26,218247.0
29,27,318371.0
29,28,9952.0
29,30,6110.0
29,31,456869.0
29,32,44597.0
29,33,131235.0
29,34,58686.0
29,35,60794.0
29,36,8231.0
29,37,4765.0
29,39,167001.0
29,40,8293.0
29,42,3432.0
29,44,44410.0
29,45,952407.0
29,48,15.0
29,49,4461.0
29,51,65.0
29,52,206.0
29,54,10.0
29,55,623.0
29,58,242.0
29,59,22.0
29,60,251.0
29,62,806.0
29,63,3576.0
29,66,442.0
29,67,15.0
29,68,850.0
29,69,423.0
29,70,4502.0
29,71,211.0
29,72,5.0
29,73,897.0
29,75,152.0
29,76,24443.0
29,77,24.0
29,78,681.0
29,79,24.0
29,80,3460.0
29,82,425.0
29,83,1.0
29,84,1019.0
29,86,620.0
29,87,57.0
29,88,92.0
29,89,1026.0
29,90,67.0
29,91,88.0
29,92,88.0
29,94,1604.0
29,95,31.0
29,96,3309.0
29,97,122.0
29,98,55.0
29,99,124.0
29,100,218.0
29,102,292.0
29,103,188.0
29,104,61.0
29,105,57756.0
29,108,412.0
29,109,15952.0
29,110,1894.0
29,112,967.0
29,115,1.0
29,116,823.0
29,117,228.0
29,119,7.0
29,121,129.0
29,125,2314.0
29,127,188.0
29,128,138.0
29,130,41.0
29,133,261.0
29,134,12067.0
29,139,1215.0
29,140,319.0
29,146,3461.0
29,148,426.0
29,150,605.0
29,155,375.0
29,156,287.0
29,157,1.0
29,158,25655.0
29,165,101.0
29,166,259.0
29,168,24807.0
29,182,1268.0
29,187,419.0
29,212,539.0
30,1,194.0
30,2,27610.0
30,3,268263.0
30,4,348808.0
30,5,5336.0
30,6,49785.0
30,7,110190.0
30,8,69242.0
30,9,36144.0
30,10,4802.0
30,11,273475.0
30,13,130838.0
30,14,872694.0
30,15,2753510.0
30,16,393.0
30,17,12438.0
30,18,2590.0
30,19,890.0
30,21,74032.0
30,22,1008553.0
30,23,72271.0
30,25,22162.0
30,26,10600.0
30,27,907160.0
30,28,2669.0
30,29,1281.0
30,31,13632.0
30,32,1017309.0
30,33,95893.0
30,34,10680.0
30,35,328127.0
30,36,275948.0
30,37,52430.0
30,39,3419.0
30,40,202521.0
30,42,324618.0
30,44,1341840.0
30,45,248752.0
30,48,45808.0
30,49,1523.0
30,51,40951.0
30,52,140933.0
30,53,17.0
30,54,248.0
30,55,633.0
30,57,98.0
30,58,5.0
30,59,5043.0
30,60,95953.0
30,62,9720.0
30,63,1036191.0
30,66,1188.0
30,67,333.0
30,68,121669.0
30,69,564983.0
30,70,76951.0
30,71,860.0
30,72,1487.0
30,73,421753.0
30,74,33057.0
30,75,17.0
30,76,16319.0
30,77,1504.0
30,78,17285.0
30,79,62.0
30,80,76839.0
30,82,54076.0
30,83,17949.0
30,84,293367.0
30,86,22576.0
30,87,520232.0
30,88,91856.0
30,89,47201.0
30,90,23297.0
30,91,1496.0
30,92,22.0
30,94,1203.0
30,95,112.0
30,96,3921.0
30,97,15.0
30,98,82585.0
30,99,1.0
30,100,7949.0
30,102,5006.0
30,103,21.0
30,104,40.0
30,105,3133.0
30,108,1194.0
30,109,10913.0
30,110,714.0
30,112,346.0
30,113,1985.0
30,116,4816.0
30,117,194993.0
30,119,4606.0
30,121,191915.0
30,125,4608.0
30,127,1.0
30,128,283.0
30,130,77.0
30,133,4664.0
30,134,2860.0
30,139,399.0
30,140,2.0
30,146,15588.0
30,148,14543.0
30,150,639.0
30,155,465.0
30,156,495.0
30,157,14.0
30,158,3653.0
30,166,1.0
30,168,994.0
30,170,13.0
30,173,1127.0
30,178,4.0
30,180,7339.0
30,182,332.0
30,187,1289.0
30,193,72.0
30,212,137.0
30,213,311.0
31,1,26023.0
31,2,61607.0
31,3,1496.0
31,4,1435.0
31,5,3859.0
31,6,49555.0
31,7,622754.0
31,8,239594.0
31,9,258220.0
31,10,124905.0
31,11,2549.0
31,13,1168.0
31,14,9333.0
31,15,12676.0
31,16,1022.0
31,17,7284.0
31,18,55927.0
31,19,11894.0
31,21,454.0
31,22,2874.0
31,23,1016139.0
31,25,1000.0
31,26,22309.0
31,27,14442.0
31,29,21177.0
31,30,1126.0
31,32,127153.0
31,33,14537.0
31,34,71088.0
31,35,3798.0
31,36,2235.0
31,37,705.0
31,39,48083.0
31,40,3528.0
31,42,2411.0
31,44,14728.0
31,45,353059.0
31,48,114.0
31,49,1509.0
31,51,1.0
31,52,426.0
31,54,52.0
31,55,218.0
31,57,1.0
31,58,32.0
31,59,60.0
31,60,2.0
31,62,40.0
31,63,2260.0
31,66,986.0
31,67,335.0
31,68,3252.0
31,69,202.0
31,70,14866.0
31,71,170.0
31,72,2716.0
31,73,2053.0
31,75,3.0
31,76,2279.0
31,77,3.0
31,78,85.0
31,79,31.0
31,80,4207.0
31,82,204.0
31,83,21.0
31,84,889.0
31,86,16.0
31,87,365.0
31,88,724.0
31,89,1229.0
31,90,5.0
31,91,224.0
31,92,16.0
31,94,2788.0
31,95,86.0
31,96,1920.0
31,97,65.0
31,98,82.0
31,99,165.0
31,100,974.0
31,102,98.0
31,103,195.0
31,104,403.0
31,105,20745.0
31,108,235.0
31,109,6011.0
31,110,632.0
31,112,216.0
31,113,18.0
31,115,50.0
31,116,6185.0
31,117,914.0
31,119,370.0
31,121,61.0
31,124,4.0
31,125,698.0
31,127,191.0
31,128,3.0
31,133,416.0
31,134,871.0
31,136,16.0
31,138,3.0
31,139,2856.0
31,140,35.0
31,146,1040.0
31,148,3.0
31,150,239.0
31,155,1201.0
31,156,28.0
31,158,4000.0
31,166,43.0
31,168,13.0
31,170,11.0
31,173,8.0
31,180,40.0
31,182,44.0
31,187,128.0
31,193,1.0
31,212,71.0
31,213,4.0
32,1,6999.0
32,2,4574.0
32,3,9635.0
32,4,36181.0
32,5,7687.0
32,6,17992.0
32,7,61465.0
32,8,18461.0
32,9,29586.0
32,10,13418.0
32,11,17059.0
32,13,11947.0
32,14,77528.0
32,15,106910.0
32,16,143.0
32,17,28718.0
32,18,18625.0
32,19,43947.0
32,21,745.0
32,22,214965.0
32,23,26628.0
32,25,66440.0
32,26,12477.0
32,27,30004.0
32,28,7293.0
32,29,20936.0
32,30,25409.0
32,31,35760.0
32,33,242230.0
32,34,1752.0
32,35,61789.0
32,36,8716.0
32,37,2194.0
32,39,30117.0
32,40,576238.0
32,42,386834.0
32,44,90405.0
32,45,167090.0
32,48,38837.0
32,49,146.0
32,51,1997.0
32,52,5470.0
32,53,4.0
32,54,79.0
32,55,108.0
32,58,13.0
32,59,24.0
32,60,1597.0
32,62,12112.0
32,63,4227.0
32,66,9.0
32,67,9965.0
32,68,41536.0
32,69,740.0
32,70,19604.0
32,71,56304.0
32,72,126932.0
32,73,39150.0
32,74,1.0
32,75,12809.0
32,76,1842.0
32,77,843.0
32,78,9845.0
32,79,125.0
32,80,7121.0
32,82,226.0
32,83,60485.0
32,84,5256.0
32,86,20300.0
32,87,1457.0
32,88,615.0
32,89,121359.0
32,90,2089.0
32,91,46427.0
32,92,39975.0
32,94,300.0
32,95,119.0
32,96,4599.0
32,97,43.0
32,98,12030.0
32,99,1.0
32,100,129684.0
32,102,352.0
32,103,3.0
32,104,137.0
32,105,1253.0
32,108,9347.0
32,109,11126.0
32,110,630.0
32,112,137.0
32,113,74331.0
32,116,199788.0
32,117,607957.0
32,119,43.0
32,121,43301.0
32,125,10253.0
32,127,31.0
32,128,6.0
32,133,258727.0
32,134,400.0
32,139,5.0
32,146,78333.0
32,148,10.0
32,150,15.0
32,155,997.0
32,156,77.0
32,158,316.0
32,159,8456.0
32,166,25.0
32,168,6088.0
32,178,8.0
32,182,82.0
32,187,263.0
32,193,11.0
32,212,21.0
32,213,2860.0
33,1,24440.0
33,2,801.0
33,3,13.0
33,4,192.0
33,5,1.0
33,6,1475.0
33,7,4441.0
33,8,3888.0
33,9,260.0
33,10,293.0
33,11,496.0
33,14,232.0
33,15,1108.0
33,17,20297.0
33,18,853.0
33,19,3928.0
33,21,443.0
33,22,3545.0
33,23,31.0
33,25,95907.0
33,26,5341.0
33,27,503.0
33,28,13972.0
33,29,1152.0
33,30,1.0
33,31,149.0
33,32,4285.0
33,34,1018.0
33,35,383.0
33,36,593.0
33,37,217.0
33,39,427.0
33,40,3742.0
33,42,241.0
33,44,3143.0
33,45,2828.0
33,48,94.0
33,51,287.0
33,52,11.0
33,54,1260.0
33,55,130.0
33,59,2367.0
33,60,363.0
33,62,50.0
33,67,13466.0
33,68,114.0
33,71,28224.0
33,75,14.0
33,76,15.0
33,77,1.0
33,78,1173.0
33,80,2508.0
33,82,117.0
33,83,3.0
33,87,24.0
33,89,67467.0
33,91,7470.0
33,92,6301.0
33,94,3791.0
33,95,3.0
33,99,1.0
33,100,41.0
33,102,2.0
33,104,64.0
33,105,74.0
33,108,23.0
33,109,2272.0
33,110,10514.0
33,112,10.0
33,113,12008.0
33,115,56.0
33,116,513.0
33,117,171.0
33,118,46.0
33,119,491.0
33,120,6.0
33,125,125822.0
33,133,213.0
33,134,131710.0
33,139,62.0
33,146,264931.0
33,150,265.0
33,155,197.0
33,157,490.0
33,158,300272.0
33,159,135.0
33,166,52.0
33,168,313.0
33,170,56.0
33,173,16.0
33,180,39.0
33,181,2.0
33,187,1967.0
33,193,279.0
33,212,331.0
33,213,2955.0
34,1,338.0
34,2,333294.0
34,3,44.0
34,4,11679.0
34,5,21658.0
34,6,31580.0
34,7,848274.0
34,8,263000.0
34,9,489913.0
34,10,88465.0
34,11,1777.0
34,13,1495.0
34,14,11575.0
34,15,10324.0
34,16,2006.0
34,17,41504.0
34,18,179281.0
34,19,298438.0
34,21,4609.0
34,22,2516.0
34,23,520406.0
34,25,5431.0
34,26,343336.0
34,27,31536.0
34,28,20806.0
34,29,102075.0
34,30,473.0
34,31,79093.0
34,32,19410.0
34,33,23149.0
34,35,13237.0
34,36,1729.0
34,37,7417.0
34,39,137287.0
34,40,3940.0
34,42,5639.0
34,44,36766.0
34,45,117255.0
34,48,43.0
34,49,1042.0
34,51,12.0
34,52,162.0
34,53,60.0
34,54,2096.0
34,55,607.0
34,57,5456.0
34,58,1231.0
34,59,1205.0
34,60,620.0
34,62,10026.0
34,63,1467.0
34,66,8721.0
34,67,1038.0
34,68,716.0
34,69,980.0
34,70,53850.0
34,71,166841.0
34,72,1820.0
34,73,828.0
34,75,8043.0
34,76,8183.0
34,78,99.0
34,79,33.0
34,80,1594.0
34,82,523.0
34,83,1319.0
34,84,24.0
34,86,73.0
34,87,15.0
34,88,3.0
34,89,2060.0
34,90,212.0
34,91,141.0
34,92,8692.0
34,94,2124.0
34,95,362.0
34,96,567.0
34,97,621.0
34,98,1.0
34,99,8305.0
34,100,3221.0
34,102,67.0
34,103,144.0
34,104,25582.0
34,105,45688.0
34,108,1331.0
34,109,23658.0
34,110,293811.0
34,112,246.0
34,113,3111.0
34,115,25837.0
34,116,2297.0
34,117,1093.0
34,118,781.0
34,119,5286.0
34,120,233.0
34,121,455.0
34,125,4512.0
34,128,137.0
34,130,11.0
34,133,1329.0
34,134,7388.0
34,136,202.0
34,138,102.0
34,139,11992.0
34,140,6896.0
34,146,3760.0
34,148,46.0
34,150,2866.0
34,155,8917.0
34,156,438.0
34,157,271.0
34,158,8526.0
34,165,906.0
34,166,1392.0
34,168,30110.0
34,170,776.0
34,173,1793.0
34,178,111.0
34,180,9224.0
34,182,955.0
34,187,633.0
34,190,612.0
34,193,2906.0
34,212,22789.0
34,213,12796.0
35,1,59.0
35,2,161068.0
35,3,250692.0
35,4,1082787.0
35,5,152731.0
35,6,189073.0
35,7,446278.0
35,8,163844.0
35,9,249586.0
35,10,32333.0
35,11,412662.0
35,13,200292.0
35,14,6468181.0
35,15,4159964.0
35,16,11814.0
35,17,49041.0
35,18,14024.0
35,19,13489.0
35,21,142736.0
35,22,3432852.0
35,23,336842.0
35,25,78412.0
35,26,21668.0
35,27,1585144.0
35,28,12233.0
35,29,35948.0
35,30,697280.0
35,31,124283.0
35,32,965239.0
35,33,195350.0
35,34,25059.0
35,35,921.0
35,36,414717.0
35,37,636417.0
35,39,28623.0
35,40,132008.0
35,42,71378.0
35,44,3048755.0
35,45,1330762.0
35,48,3345.0
35,49,23292.0
35,51,10951.0
35,52,83772.0
35,53,10791.0
35,54,12699.0
35,55,29284.0
35,57,2727.0
35,58,10992.0
35,59,36000.0
35,60,49574.0
35,62,30324.0
35,63,329561.0
35,66,11633.0
35,67,692.0
35,68,283800.0
35,69,78248.0
35,70,66625.0
35,71,2099.0
35,72,608.0
35,73,108956.0
35,74,9725.0
35,75,5.0
35,76,232155.0
35,77,2653.0
35,78,135336.0
35,79,2970.0
35,80,344147.0
35,82,3740604.0
35,83,5461.0
35,84,99577.0
35,86,16623.0
35,87,82677.0
35,88,38194.0
35,89,24940.0
35,90,11891.0
35,91,53121.0
35,92,251.0
35,94,50396.0
35,95,2526.0
35,96,38458.0
35,97,5211.0
35,98,32779.0
35,99,23.0
35,100,3625.0
35,102,11879.0
35,103,1244.0
35,104,1694.0
35,105,21537.0
35,108,22413.0
35,109,80003.0
35,110,1073.0
35,112,2653.0
35,113,1634.0
35,115,305.0
35,116,6270.0
35,117,51420.0
35,118,924.0
35,119,10905.0
35,120,63.0
35,121,65092.0
35,125,12785.0
35,127,565.0
35,128,464.0
35,130,184.0
35,133,2293.0
35,134,8271.0
35,136,77.0
35,138,31.0
35,139,644.0
35,140,515.0
35,146,14476.0
35,148,27723.0
35,150,4663.0
35,155,497.0
35,156,7390.0
35,157,3956.0
35,158,13318.0
35,159,738.0
35,166,5.0
35,168,1903.0
35,170,3946.0
35,173,3064.0
35,178,60.0
35,180,24733.0
35,181,15.0
35,182,4095.0
35,187,17706.0
35,193,1790.0
35,212,602.0
35,213,4371.0
36,1,18.0
36,2,14525.0
36,3,17637.0
36,4,80488.0
36,5,9074.0
36,6,55293.0
36,7,58760.0
36,8,12079.0
36,9,40219.0
36,10,6462.0
36,11,798647.0
36,13,632383.0
36,14,108018.0
36,15,292288.0
36,16,1571.0
36,17,2017.0
36,18,9880.0
36,19,1109.0
36,21,16428.0
36,22,81720.0
36,23,33856.0
36,25,2942.0
36,26,8280.0
36,27,92454.0
36,28,348.0
36,29,11495.0
36,30,87355.0
36,31,6045.0
36,32,98356.0
36,33,11670.0
36,34,14674.0
36,35,96816.0
36,37,25914.0
36,39,5507.0
36,40,10447.0
36,42,38412.0
36,44,237550.0
36,45,526039.0
36,48,201.0
36,49,1444.0
36,51,2283.0
36,52,6267.0
36,54,20.0
36,55,1355.0
36,57,77.0
36,58,5570.0
36,59,440.0
36,60,3950.0
36,62,4639.0
36,63,21888.0
36,66,367.0
36,67,120.0
36,68,34461.0
36,69,7553.0
36,70,6781.0
36,71,330.0
36,72,9.0
36,73,28200.0
36,74,846.0
36,75,53.0
36,76,19653.0
36,77,33.0
36,78,16161.0
36,79,1655.0
36,80,555799.0
36,82,6725.0
36,83,682.0
36,84,7297.0
36,86,2976.0
36,87,7188.0
36,88,4579.0
36,89,1327.0
36,90,641.0
36,91,31121.0
36,94,22903.0
36,95,505.0
36,96,6017.0
36,97,3810.0
36,98,42056.0
36,100,616.0
36,102,16795.0
36,103,91.0
36,105,7505.0
36,108,2191.0
36,109,8473.0
36,110,119.0
36,112,617.0
36,113,5.0
36,115,1.0
36,116,355.0
36,117,4163.0
36,119,369.0
36,120,15.0
36,121,17914.0
36,125,44485.0
36,127,822.0
36,128,966.0
36,130,11.0
36,133,23.0
36,134,1171.0
36,146,3216.0
36,148,745.0
36,150,133.0
36,155,36.0
36,156,1331.0
36,157,34.0
36,158,831.0
36,159,151.0
36,165,1.0
36,168,15.0
36,170,14.0
36,178,164.0
36,180,6.0
36,182,532.0
36,187,31.0
36,193,26.0
36,212,1.0
37,1,212.0
37,2,103562.0
37,3,888748.0
37,4,103072.0
37,5,52861.0
37,6,153712.0
37,7,144766.0
37,8,66984.0
37,9,50279.0
37,10,20675.0
37,11,42395.0
37,13,34396.0
37,14,899977.0
37,15,1368382.0
37,16,524.0
37,17,12713.0
37,18,21541.0
37,19,1066426.0
37,21,14923.0
37,22,415936.0
37,23,552204.0
37,25,117136.0
37,26,28515.0
37,27,247417.0
37,28,1696.0
37,29,21434.0
37,30,18743.0
37,31,34456.0
37,32,217921.0
37,33,239708.0
37,34,108993.0
37,35,52000.0
37,36,63825.0
37,39,22535.0
37,40,55492.0
37,42,32201.0
37,44,191350.0
37,45,684368.0
37,48,2977.0
37,49,8382.0
37,51,2492.0
37,52,3335.0
37,53,800.0
37,54,1515.0
37,55,4105.0
37,57,23.0
37,58,2049.0
37,59,2377.0
37,60,9516.0
37,62,5173.0
37,63,20911.0
37,66,235.0
37,67,649.0
37,68,5811.0
37,69,12167.0
37,70,677983.0
37,71,5568.0
37,72,1504.0
37,73,472.0
37,74,7105.0
37,75,23007.0
37,76,21864.0
37,77,640.0
37,78,11019.0
37,79,426.0
37,80,101217.0
37,82,71352.0
37,83,3731.0
37,84,8306.0
37,86,2693.0
37,87,8927.0
37,88,9539.0
37,89,166754.0
37,90,1263.0
37,91,13473.0
37,92,1515.0
37,94,10636.0
37,95,343.0
37,96,18830.0
37,97,579.0
37,98,673.0
37,99,112.0
37,100,4062.0
37,102,13256.0
37,103,990.0
37,104,6210.0
37,105,17267.0
37,108,2005.0
37,109,29773.0
37,110,15515.0
37,112,866.0
37,113,125.0
37,115,91.0
37,116,2032.0
37,117,6166.0
37,119,22259.0
37,120,20.0
37,121,1537.0
37,124,132.0
37,125,11432.0
37,127,509.0
37,128,363.0
37,130,183.0
37,133,666.0
37,134,19701.0
37,136,34.0
37,138,707.0
37,139,72.0
37,140,6828.0
37,146,7646.0
37,148,2217.0
37,150,2977.0
37,155,1400.0
37,156,1133.0
37,157,390.0
37,158,22374.0
37,159,202.0
37,165,215.0
37,166,9.0
37,168,4892.0
37,170,3204.0
37,173,12.0
37,178,2.0
37,180,8680.0
37,181,21.0
37,182,1585.0
37,187,1317.0
37,193,905.0
37,212,963.0
37,213,197.0
38,1,11654.0
38,3,1673.0
38,4,1802.0
38,7,6226.0
38,9,5777.0
38,10,449.0
38,14,4044.0
38,15,2826.0
38,17,141.0
38,19,4309.0
38,22,3391.0
38,28,5077.0
38,30,109.0
38,32,201071.0
38,40,62562.0
38,42,2266.0
38,45,92.0
38,63,1067.0
38,69,446.0
38,72,247.0
38,83,33.0
38,88,128.0
38,90,37.0
38,91,376.0
38,100,48.0
38,116,91.0
38,117,4979.0
38,121,9.0
38,133,202.0
39,1,5551.0
39,2,394516.0
39,3,14903.0
39,4,73125.0
39,5,304976.0
39,6,329460.0
39,7,5973513.0
39,8,711016.0
39,9,4778124.0
39,10,481847.0
39,11,34205.0
39,13,25471.0
39,14,381873.0
39,15,383592.0
39,16,711.0
39,17,251450.0
39,18,1003387.0
39,19,43047.0
39,21,30586.0
39,22,270638.0
39,23,3587852.0
39,25,25108.0
39,26,1942064.0
39,27,453698.0
39,28,127751.0
39,29,637118.0
39,30,106960.0
39,31,866139.0
39,32,178057.0
39,33,153636.0
39,34,505457.0
39,35,203490.0
39,36,85851.0
39,37,83790.0
39,39,19738.0
39,40,159677.0
39,42,12598.0
39,44,800413.0
39,45,2142795.0
39,48,2710.0
39,49,14682.0
39,51,837.0
39,52,1173.0
39,53,11717.0
39,54,126515.0
39,55,4281.0
39,57,11779.0
39,58,1801.0
39,59,276640.0
39,60,5975.0
39,62,6444.0
39,63,32247.0
39,66,1265.0
39,67,27424.0
39,68,9635.0
39,69,15285.0
39,70,76209.0
39,71,3597.0
39,72,119.0
39,73,1849.0
39,74,100.0
39,75,282.0
39,76,40332.0
39,77,153.0
39,78,5453.0
39,79,225.0
39,80,64039.0
39,82,10130.0
39,83,820.0
39,84,21741.0
39,86,9943.0
39,87,2832.0
39,88,3035.0
39,89,84398.0
39,90,309.0
39,91,7840.0
39,92,13785.0
39,94,7164.0
39,95,198.0
39,96,13303.0
39,97,135.0
39,98,1219.0
39,99,7136.0
39,100,392.0
39,102,2384.0
39,103,2793.0
39,104,5857.0
39,105,79555.0
39,108,2793.0
39,109,358408.0
39,110,47868.0
39,112,3668.0
39,113,7830.0
39,115,287.0
39,116,3622.0
39,117,6382.0
39,119,84582.0
39,120,117.0
39,121,1136.0
39,125,7559.0
39,127,136.0
39,128,683.0
39,130,1807.0
39,133,4236.0
39,134,19805.0
39,136,179.0
39,138,170.0
39,139,65989.0
39,140,2526.0
39,146,28462.0
39,148,1549.0
39,150,16809.0
39,155,16209.0
39,156,10068.0
39,157,16350.0
39,158,32026.0
39,159,672.0
39,165,590.0
39,166,511.0
39,168,12177.0
39,170,12989.0
39,173,6514.0
39,178,28.0
39,180,42010.0
39,181,721.0
39,182,14907.0
39,187,122461.0
39,190,698.0
39,193,4271.0
39,212,9241.0
39,213,21737.0
40,1,7304.0
40,2,84346.0
40,3,410012.0
40,4,200582.0
40,5,57870.0
40,6,119068.0
40,7,83463.0
40,8,22860.0
40,9,52840.0
40,10,7763.0
40,11,59333.0
40,13,15914.0
40,14,398935.0
40,15,1117364.0
40,16,510.0
40,17,33960.0
40,18,178875.0
40,19,165392.0
40,21,10095.0
40,22,504477.0
40,23,90588.0
40,25,90594.0
40,26,24759.0
40,27,294001.0
40,28,15841.0
40,29,33496.0
40,30,155672.0
40,31,38677.0
40,32,1480549.0
40,33,350051.0
40,34,13604.0
40,35,131415.0
40,36,58424.0
40,37,129046.0
40,39,34972.0
40,42,160560.0
40,44,403414.0
40,45,472096.0
40,48,37338.0
40,49,6506.0
40,51,35854.0
40,52,108079.0
40,53,205.0
40,54,7988.0
40,55,2416.0
40,58,639.0
40,59,7678.0
40,60,27682.0
40,63,43624.0
40,66,575.0
40,67,6837.0
40,68,108367.0
40,69,46028.0
40,70,121310.0
40,71,5503.0
40,72,7106.0
40,73,17199.0
40,75,3244.0
40,76,8836.0
40,77,3145.0
40,78,8754.0
40,79,77.0
40,80,37177.0
40,82,7607.0
40,83,24417.0
40,84,147555.0
40,86,38607.0
40,87,21611.0
40,88,17801.0
40,89,118947.0
40,90,25014.0
40,91,89036.0
40,92,1426.0
40,94,8368.0
40,95,272.0
40,96,4398.0
40,97,3360.0
40,98,3016.0
40,99,8.0
40,100,75938.0
40,102,1043.0
40,103,2248.0
40,104,13275.0
40,105,23355.0
40,108,885.0
40,109,19368.0
40,110,4892.0
40,112,1421.0
40,113,2477.0
40,115,29.0
40,116,28.0
40,117,35498.0
40,119,8902.0
40,120,1365.0
40,121,10134.0
40,125,17603.0
40,127,300.0
40,128,845.0
40,130,184.0
40,133,44823.0
40,134,23959.0
40,136,53.0
40,138,31.0
40,139,76.0
40,146,68848.0
40,148,2467.0
40,150,2352.0
40,155,1741.0
40,156,861.0
40,157,3380.0
40,158,22629.0
40,159,3.0
40,165,10.0
40,168,4213.0
40,170,1633.0
40,173,2441.0
40,178,194.0
40,180,2397.0
40,181,350.0
40,182,273.0
40,187,6981.0
40,193,8417.0
40,212,2360.0
40,213,9633.0
41,1,2393.0
41,4,628.0
41,5,258.0
41,7,42309.0
41,8,36.0
41,9,42273.0
41,14,448.0
41,15,1378.0
41,17,3945.0
41,18,937.0
41,19,17410.0
41,22,1867.0
41,23,112.0
41,28,12948.0
41,31,110.0
41,32,10339.0
41,35,2.0
41,39,1382.0
41,40,154180.0
41,42,1246.0
41,44,29.0
41,45,1497.0
41,51,143.0
41,63,103.0
41,69,62.0
41,72,419.0
41,82,151.0
41,83,63.0
41,88,170.0
41,94,63.0
41,100,27.0
41,116,240.0
41,117,1041.0
41,133,40.0
41,134,95.0
41,150,256.0
42,1,1504.0
42,2,321.0
42,3,16290.0
42,4,158255.0
42,5,105.0
42,6,2862.0
42,7,46420.0
42,8,3173.0
42,9,33765.0
42,10,9482.0
42,11,43900.0
42,13,3171.0
42,14,335315.0
42,15,83064.0
42,17,391939.0
42,18,11724.0
42,19,10720.0
42,21,29.0
42,22,254583.0
42,23,66225.0
42,25,84564.0
42,26,21193.0
42,27,268856.0
42,28,23600.0
42,29,12885.0
42,30,274781.0
42,31,137382.0
42,32,1899033.0
42,33,875659.0
42,34,511.0
42,35,209606.0
42,36,5599.0
42,37,6272.0
42,39,14326.0
42,40,584125.0
42,44,99052.0
42,45,14986.0
42,48,18425.0
42,49,19.0
42,51,1189.0
42,52,7537.0
42,59,35.0
42,60,7120.0
42,62,5430.0
42,63,21863.0
42,67,30168.0
42,68,24936.0
42,69,40422.0
42,70,34407.0
42,71,99089.0
42,72,51730.0
42,73,63900.0
42,75,3945.0
42,76,136.0
42,77,33.0
42,78,66595.0
42,80,16763.0
42,82,114571.0
42,83,171560.0
42,84,8327.0
42,86,1512.0
42,87,4977.0
42,88,1053.0
42,89,193804.0
42,90,448.0
42,91,185175.0
42,92,41996.0
42,94,19.0
42,96,106.0
42,98,10374.0
42,99,14.0
42,100,230837.0
42,102,2.0
42,104,179.0
42,105,106.0
42,108,3.0
42,109,8732.0
42,110,1318.0
42,112,147.0
42,113,49759.0
42,116,84372.0
42,117,423455.0
42,118,339.0
42,119,343.0
42,120,30.0
42,121,18916.0
42,125,14461.0
42,127,10.0
42,128,29.0
42,133,117902.0
42,134,237.0
42,139,54.0
42,146,93950.0
42,148,327.0
42,150,21.0
42,155,26013.0
42,156,236.0
42,157,507.0
42,158,541.0
42,165,15.0
42,168,254.0
42,170,134.0
42,178,2.0
42,182,245.0
42,187,252.0
42,193,35.0
43,1,14930.0
43,2,9225.0
43,3,283.0
43,4,1034.0
43,5,358.0
43,6,7528.0
43,7,76384.0
43,8,10398.0
43,9,64701.0
43,10,1285.0
43,11,2906.0
43,13,50.0
43,14,51719.0
43,15,1555.0
43,16,1.0
43,17,44403.0
43,18,11321.0
43,19,2930753.0
43,21,758.0
43,22,141053.0
43,23,10041.0
43,25,48503.0
43,26,17631.0
43,27,6856.0
43,28,107.0
43,29,2737.0
43,30,21.0
43,31,1185.0
43,32,5706.0
43,33,894729.0
43,34,19837.0
43,35,3012.0
43,36,416.0
43,37,1021.0
43,39,50336.0
43,40,2925.0
43,42,1611.0
43,44,85855.0
43,45,29757.0
43,48,172.0
43,51,13.0
43,52,194.0
43,53,12.0
43,54,1313.0
43,55,30.0
43,57,2248.0
43,58,30.0
43,59,2273.0
43,62,726.0
43,63,136.0
43,66,194.0
43,67,17008.0
43,68,257.0
43,69,218.0
43,70,61.0
43,71,14523.0
43,72,639.0
43,74,1.0
43,75,1330.0
43,76,155.0
43,78,14080.0
43,80,125.0
43,82,64.0
43,83,46.0
43,84,67.0
43,87,16.0
43,88,15.0
43,89,19080.0
43,90,57.0
43,91,1143.0
43,92,5142.0
43,94,1106.0
43,96,49.0
43,98,1.0
43,99,261.0
43,100,933.0
43,104,12268.0
43,105,1570.0
43,109,14700.0
43,110,33754.0
43,112,20.0
43,113,34181.0
43,115,1476.0
43,116,538.0
43,117,3.0
43,118,25.0
43,119,6588.0
43,120,23.0
43,121,192.0
43,124,74.0
43,125,826624.0
43,130,70.0
43,133,816.0
43,134,74462.0
43,136,54.0
43,138,234.0
43,139,1507.0
43,146,48900.0
43,148,244.0
43,150,643.0
43,155,3166.0
43,156,223.0
43,157,75.0
43,158,167768.0
43,159,14134.0
43,165,37.0
43,166,7.0
43,168,133478.0
43,170,503.0
43,173,1863.0
43,180,19551.0
43,181,699.0
43,187,3899.0
43,193,4793.0
43,212,29059.0
43,213,1529.0
44,1,1321.0
44,2,330787.0
44,3,81891.0
44,4,807362.0
44,5,125240.0
44,6,407279.0
44,7,975336.0
44,8,419067.0
44,9,293612.0
44,10,238197.0
44,11,364865.0
44,13,107091.0
44,14,2402333.0
44,15,1680867.0
44,16,7308.0
44,17,90579.0
44,18,19946.0
44,19,254768.0
44,21,4061047.0
44,22,738857.0
44,23,315485.0
44,25,72499.0
