network,method,k,p,simulation_id,final_active_count,total_steps
Facebook Penn94,highest_degree,10,0.05,861,31393,10
Facebook Penn94,highest_degree,10,0.05,862,31297,9
Facebook Penn94,highest_degree,10,0.05,863,31267,10
Facebook Penn94,highest_degree,10,0.05,864,31395,10
Facebook Penn94,highest_degree,10,0.05,865,31422,10
Facebook Penn94,highest_degree,10,0.05,866,31170,12
Facebook Penn94,highest_degree,10,0.05,867,31251,9
Facebook Penn94,highest_degree,10,0.05,868,31206,10
Facebook Penn94,highest_degree,10,0.05,869,31469,9
Facebook Penn94,highest_degree,10,0.05,870,31243,9
Facebook Penn94,highest_degree,10,0.05,871,31383,10
Facebook Penn94,highest_degree,10,0.05,872,31236,9
Facebook Penn94,highest_degree,10,0.05,873,31166,9
Facebook Penn94,highest_degree,10,0.05,874,31223,9
Facebook Penn94,highest_degree,10,0.05,875,31262,9
Facebook Penn94,highest_degree,10,0.05,876,31201,10
Facebook Penn94,highest_degree,10,0.05,877,31259,11
Facebook Penn94,highest_degree,10,0.05,878,31381,9
Facebook Penn94,highest_degree,10,0.05,879,31393,13
Facebook Penn94,highest_degree,10,0.05,880,31323,10
Facebook Penn94,highest_degree,10,0.05,881,31406,10
Facebook Penn94,highest_degree,10,0.05,882,31158,9
Facebook Penn94,highest_degree,10,0.05,883,31364,10
Facebook Penn94,highest_degree,10,0.05,884,31374,10
Facebook Penn94,highest_degree,10,0.05,885,31253,9
Facebook Penn94,highest_degree,10,0.05,886,31287,9
Facebook Penn94,highest_degree,10,0.05,887,31263,9
Facebook Penn94,highest_degree,10,0.05,888,31289,12
Facebook Penn94,highest_degree,10,0.05,889,31182,10
Facebook Penn94,highest_degree,10,0.05,890,31474,10
Facebook Penn94,highest_degree,10,0.05,891,31371,11
Facebook Penn94,highest_degree,10,0.05,892,31336,11
Facebook Penn94,highest_degree,10,0.05,893,31297,11
Facebook Penn94,highest_degree,10,0.05,894,31148,10
Facebook Penn94,highest_degree,10,0.05,895,31236,9
Facebook Penn94,highest_degree,10,0.05,896,31322,10
Facebook Penn94,highest_degree,10,0.05,897,31310,9
Facebook Penn94,highest_degree,10,0.05,898,31430,9
Facebook Penn94,highest_degree,10,0.05,899,31113,12
Facebook Penn94,highest_degree,10,0.05,900,31344,9
Facebook Penn94,highest_degree,10,0.05,901,31233,9
Facebook Penn94,highest_degree,10,0.05,902,31299,10
Facebook Penn94,highest_degree,10,0.05,903,31187,9
Facebook Penn94,highest_degree,10,0.05,904,31402,9
Facebook Penn94,highest_degree,10,0.05,905,31316,9
Facebook Penn94,highest_degree,10,0.05,906,31292,9
Facebook Penn94,highest_degree,10,0.05,907,31263,9
Facebook Penn94,highest_degree,10,0.05,908,31325,10
Facebook Penn94,highest_degree,10,0.05,909,31186,10
Facebook Penn94,highest_degree,10,0.05,910,31388,9
Facebook Penn94,highest_degree,10,0.05,911,31165,8
Facebook Penn94,highest_degree,10,0.05,912,31269,10
Facebook Penn94,highest_degree,10,0.05,913,31348,10
Facebook Penn94,highest_degree,10,0.05,914,31250,10
Facebook Penn94,highest_degree,10,0.05,915,31282,9
Facebook Penn94,highest_degree,10,0.05,916,31247,10
Facebook Penn94,highest_degree,10,0.05,917,31234,10
Facebook Penn94,highest_degree,10,0.05,918,31294,9
Facebook Penn94,highest_degree,10,0.05,919,31405,9
Facebook Penn94,highest_degree,10,0.05,920,31248,9
Facebook Penn94,highest_degree,10,0.05,921,31292,10
Facebook Penn94,highest_degree,10,0.05,922,31254,11
Facebook Penn94,highest_degree,10,0.05,923,31294,10
Facebook Penn94,highest_degree,10,0.05,924,31282,9
Facebook Penn94,highest_degree,10,0.05,925,31234,13
Facebook Penn94,highest_degree,10,0.05,926,31168,10
Facebook Penn94,highest_degree,10,0.05,927,31157,9
Facebook Penn94,highest_degree,10,0.05,928,31384,9
Facebook Penn94,highest_degree,10,0.05,929,31132,9
Facebook Penn94,highest_degree,10,0.05,930,31371,10
Facebook Penn94,highest_degree,10,0.05,931,31256,9
Facebook Penn94,highest_degree,10,0.05,932,31284,9
Facebook Penn94,highest_degree,10,0.05,933,31337,10
Facebook Penn94,highest_degree,10,0.05,934,31401,8
Facebook Penn94,highest_degree,10,0.05,935,31145,9
Facebook Penn94,highest_degree,10,0.05,936,31178,9
Facebook Penn94,highest_degree,10,0.05,937,31287,10
Facebook Penn94,highest_degree,10,0.05,938,31198,11
Facebook Penn94,highest_degree,10,0.05,939,31382,11
Facebook Penn94,highest_degree,10,0.05,940,31304,11
Facebook Penn94,highest_degree,10,0.05,941,31271,12
Facebook Penn94,highest_degree,10,0.05,942,31279,10
Facebook Penn94,highest_degree,10,0.05,943,31295,9
Facebook Penn94,highest_degree,10,0.05,944,31313,9
Facebook Penn94,highest_degree,10,0.05,945,31192,9
Facebook Penn94,highest_degree,10,0.05,946,31364,11
Facebook Penn94,highest_degree,10,0.05,947,31244,10
Facebook Penn94,highest_degree,10,0.05,948,31241,10
Facebook Penn94,highest_degree,10,0.05,949,31217,10
Facebook Penn94,highest_degree,10,0.05,950,31252,9
Facebook Penn94,highest_degree,10,0.05,951,31336,9
Facebook Penn94,highest_degree,10,0.05,952,31310,10
Facebook Penn94,highest_degree,10,0.05,953,31314,10
Facebook Penn94,highest_degree,10,0.05,954,31398,12
Facebook Penn94,highest_degree,10,0.05,955,31345,9
Facebook Penn94,highest_degree,10,0.05,956,31284,10
Facebook Penn94,highest_degree,10,0.05,957,31351,10
Facebook Penn94,highest_degree,10,0.05,958,31381,10
Facebook Penn94,highest_degree,10,0.05,959,31287,9
Facebook Penn94,highest_degree,10,0.05,960,31252,11
Facebook Penn94,highest_degree,10,0.05,961,31229,9
Facebook Penn94,highest_degree,10,0.05,962,31277,9
Facebook Penn94,highest_degree,10,0.05,963,31367,9
Facebook Penn94,highest_degree,10,0.05,964,31265,9
Facebook Penn94,highest_degree,10,0.05,965,31279,9
Facebook Penn94,highest_degree,10,0.05,966,31335,9
Facebook Penn94,highest_degree,10,0.05,967,31422,9
Facebook Penn94,highest_degree,10,0.05,968,31173,10
Facebook Penn94,highest_degree,10,0.05,969,31146,9
Facebook Penn94,highest_degree,10,0.05,970,31273,11
Facebook Penn94,highest_degree,10,0.05,971,31170,9
Facebook Penn94,highest_degree,10,0.05,972,31334,10
Facebook Penn94,highest_degree,10,0.05,973,31294,12
Facebook Penn94,highest_degree,10,0.05,974,31221,10
Facebook Penn94,highest_degree,10,0.05,975,31289,10
Facebook Penn94,highest_degree,10,0.05,976,31256,10
Facebook Penn94,highest_degree,10,0.05,977,31336,11
Facebook Penn94,highest_degree,10,0.05,978,31343,9
Facebook Penn94,highest_degree,10,0.05,979,31247,10
Facebook Penn94,highest_degree,10,0.05,980,31264,9
Facebook Penn94,highest_degree,10,0.05,981,31287,10
Facebook Penn94,highest_degree,10,0.05,982,31315,10
Facebook Penn94,highest_degree,10,0.05,983,31441,9
Facebook Penn94,highest_degree,10,0.05,984,31219,10
Facebook Penn94,highest_degree,10,0.05,985,31243,10
Facebook Penn94,highest_degree,10,0.05,986,31249,10
Facebook Penn94,highest_degree,10,0.05,987,31447,9
Facebook Penn94,highest_degree,10,0.05,988,31168,9
Facebook Penn94,highest_degree,10,0.05,989,31353,9
Facebook Penn94,highest_degree,10,0.05,990,31350,10
Facebook Penn94,highest_degree,10,0.05,991,31347,9
Facebook Penn94,highest_degree,10,0.05,992,31360,10
Facebook Penn94,highest_degree,10,0.05,993,31405,11
Facebook Penn94,highest_degree,10,0.05,994,31377,10
Facebook Penn94,highest_degree,10,0.05,995,31175,9
Facebook Penn94,highest_degree,10,0.05,996,31257,11
Facebook Penn94,highest_degree,10,0.05,997,31276,9
Facebook Penn94,highest_degree,10,0.05,998,31285,10
Facebook Penn94,highest_degree,10,0.05,999,31170,10
Facebook Penn94,distance_greedy,2,0.05,0,31219,10
Facebook Penn94,distance_greedy,2,0.05,1,31222,10
Facebook Penn94,distance_greedy,2,0.05,2,31134,10
Facebook Penn94,distance_greedy,2,0.05,3,31400,12
Facebook Penn94,distance_greedy,2,0.05,4,31142,10
Facebook Penn94,distance_greedy,2,0.05,5,31233,10
Facebook Penn94,distance_greedy,2,0.05,6,31213,10
Facebook Penn94,distance_greedy,2,0.05,7,31350,10
Facebook Penn94,distance_greedy,2,0.05,8,31281,10
Facebook Penn94,distance_greedy,2,0.05,9,31137,10
Facebook Penn94,distance_greedy,2,0.05,10,31308,10
Facebook Penn94,distance_greedy,2,0.05,11,31306,10
Facebook Penn94,distance_greedy,2,0.05,12,31220,12
Facebook Penn94,distance_greedy,2,0.05,13,31341,10
Facebook Penn94,distance_greedy,2,0.05,14,31257,11
Facebook Penn94,distance_greedy,2,0.05,15,31161,12
Facebook Penn94,distance_greedy,2,0.05,16,31129,10
Facebook Penn94,distance_greedy,2,0.05,17,31269,11
Facebook Penn94,distance_greedy,2,0.05,18,31251,10
Facebook Penn94,distance_greedy,2,0.05,19,31114,10
Facebook Penn94,distance_greedy,2,0.05,20,31283,10
Facebook Penn94,distance_greedy,2,0.05,21,31281,10
Facebook Penn94,distance_greedy,2,0.05,22,31298,10
Facebook Penn94,distance_greedy,2,0.05,23,31347,10
Facebook Penn94,distance_greedy,2,0.05,24,31235,11
Facebook Penn94,distance_greedy,2,0.05,25,31262,9
Facebook Penn94,distance_greedy,2,0.05,26,31318,11
Facebook Penn94,distance_greedy,2,0.05,27,31170,11
Facebook Penn94,distance_greedy,2,0.05,28,31395,10
Facebook Penn94,distance_greedy,2,0.05,29,31223,11
Facebook Penn94,distance_greedy,2,0.05,30,31349,12
Facebook Penn94,distance_greedy,2,0.05,31,31394,10
Facebook Penn94,distance_greedy,2,0.05,32,31301,10
Facebook Penn94,distance_greedy,2,0.05,33,31363,10
Facebook Penn94,distance_greedy,2,0.05,34,31222,11
Facebook Penn94,distance_greedy,2,0.05,35,31255,10
Facebook Penn94,distance_greedy,2,0.05,36,31213,10
Facebook Penn94,distance_greedy,2,0.05,37,31377,10
Facebook Penn94,distance_greedy,2,0.05,38,31328,11
Facebook Penn94,distance_greedy,2,0.05,39,31477,11
Facebook Penn94,distance_greedy,2,0.05,40,31218,13
Facebook Penn94,distance_greedy,2,0.05,41,31318,11
Facebook Penn94,distance_greedy,2,0.05,42,31299,11
Facebook Penn94,distance_greedy,2,0.05,43,31129,13
Facebook Penn94,distance_greedy,2,0.05,44,31286,9
Facebook Penn94,distance_greedy,2,0.05,45,31239,10
Facebook Penn94,distance_greedy,2,0.05,46,31317,10
Facebook Penn94,distance_greedy,2,0.05,47,31259,11
Facebook Penn94,distance_greedy,2,0.05,48,31250,9
Facebook Penn94,distance_greedy,2,0.05,49,31252,11
Facebook Penn94,distance_greedy,2,0.05,50,31247,11
Facebook Penn94,distance_greedy,2,0.05,51,31264,10
Facebook Penn94,distance_greedy,2,0.05,52,31286,11
Facebook Penn94,distance_greedy,2,0.05,53,31400,9
Facebook Penn94,distance_greedy,2,0.05,54,31088,10
Facebook Penn94,distance_greedy,2,0.05,55,31348,10
Facebook Penn94,distance_greedy,2,0.05,56,31323,10
Facebook Penn94,distance_greedy,2,0.05,57,31262,11
Facebook Penn94,distance_greedy,2,0.05,58,31253,10
Facebook Penn94,distance_greedy,2,0.05,59,31351,10
Facebook Penn94,distance_greedy,2,0.05,60,31331,11
Facebook Penn94,distance_greedy,2,0.05,61,31198,11
Facebook Penn94,distance_greedy,2,0.05,62,31347,10
Facebook Penn94,distance_greedy,2,0.05,63,31386,9
Facebook Penn94,distance_greedy,2,0.05,64,31280,11
Facebook Penn94,distance_greedy,2,0.05,65,31221,10
Facebook Penn94,distance_greedy,2,0.05,66,31276,10
Facebook Penn94,distance_greedy,2,0.05,67,31238,12
Facebook Penn94,distance_greedy,2,0.05,68,31386,9
Facebook Penn94,distance_greedy,2,0.05,69,31321,11
Facebook Penn94,distance_greedy,2,0.05,70,31351,10
Facebook Penn94,distance_greedy,2,0.05,71,31355,10
Facebook Penn94,distance_greedy,2,0.05,72,31376,10
Facebook Penn94,distance_greedy,2,0.05,73,31253,10
Facebook Penn94,distance_greedy,2,0.05,74,31272,10
Facebook Penn94,distance_greedy,2,0.05,75,31460,10
Facebook Penn94,distance_greedy,2,0.05,76,31390,11
Facebook Penn94,distance_greedy,2,0.05,77,31243,10
Facebook Penn94,distance_greedy,2,0.05,78,31264,10
Facebook Penn94,distance_greedy,2,0.05,79,31292,10
Facebook Penn94,distance_greedy,2,0.05,80,31321,12
Facebook Penn94,distance_greedy,2,0.05,81,31285,11
Facebook Penn94,distance_greedy,2,0.05,82,31509,11
Facebook Penn94,distance_greedy,2,0.05,83,31250,10
Facebook Penn94,distance_greedy,2,0.05,84,31394,9
Facebook Penn94,distance_greedy,2,0.05,85,31299,9
Facebook Penn94,distance_greedy,2,0.05,86,31302,9
Facebook Penn94,distance_greedy,2,0.05,87,31420,10
Facebook Penn94,distance_greedy,2,0.05,88,31326,11
Facebook Penn94,distance_greedy,2,0.05,89,31253,11
Facebook Penn94,distance_greedy,2,0.05,90,31247,10
Facebook Penn94,distance_greedy,2,0.05,91,31319,11
Facebook Penn94,distance_greedy,2,0.05,92,31306,11
Facebook Penn94,distance_greedy,2,0.05,93,31262,10
Facebook Penn94,distance_greedy,2,0.05,94,31318,10
Facebook Penn94,distance_greedy,2,0.05,95,31409,12
Facebook Penn94,distance_greedy,2,0.05,96,31326,12
Facebook Penn94,distance_greedy,2,0.05,97,31354,9
Facebook Penn94,distance_greedy,2,0.05,98,31222,13
Facebook Penn94,distance_greedy,2,0.05,99,31288,11
Facebook Penn94,distance_greedy,2,0.05,100,31157,10
Facebook Penn94,distance_greedy,2,0.05,101,31210,12
Facebook Penn94,distance_greedy,2,0.05,102,31293,9
Facebook Penn94,distance_greedy,2,0.05,103,31221,10
Facebook Penn94,distance_greedy,2,0.05,104,31315,11
Facebook Penn94,distance_greedy,2,0.05,105,31404,10
Facebook Penn94,distance_greedy,2,0.05,106,31175,11
Facebook Penn94,distance_greedy,2,0.05,107,31397,10
Facebook Penn94,distance_greedy,2,0.05,108,31230,12
Facebook Penn94,distance_greedy,2,0.05,109,31287,10
Facebook Penn94,distance_greedy,2,0.05,110,31289,10
Facebook Penn94,distance_greedy,2,0.05,111,31215,10
Facebook Penn94,distance_greedy,2,0.05,112,31329,10
Facebook Penn94,distance_greedy,2,0.05,113,31228,10
Facebook Penn94,distance_greedy,2,0.05,114,31264,10
Facebook Penn94,distance_greedy,2,0.05,115,31325,10
Facebook Penn94,distance_greedy,2,0.05,116,31256,11
Facebook Penn94,distance_greedy,2,0.05,117,31210,10
Facebook Penn94,distance_greedy,2,0.05,118,31459,10
Facebook Penn94,distance_greedy,2,0.05,119,31222,11
Facebook Penn94,distance_greedy,2,0.05,120,31231,10
Facebook Penn94,distance_greedy,2,0.05,121,31266,11
Facebook Penn94,distance_greedy,2,0.05,122,31249,11
Facebook Penn94,distance_greedy,2,0.05,123,31263,10
Facebook Penn94,distance_greedy,2,0.05,124,31233,10
Facebook Penn94,distance_greedy,2,0.05,125,31302,12
Facebook Penn94,distance_greedy,2,0.05,126,31213,10
Facebook Penn94,distance_greedy,2,0.05,127,31288,10
Facebook Penn94,distance_greedy,2,0.05,128,31356,13
Facebook Penn94,distance_greedy,2,0.05,129,31278,10
Facebook Penn94,distance_greedy,2,0.05,130,31350,10
Facebook Penn94,distance_greedy,2,0.05,131,31175,10
Facebook Penn94,distance_greedy,2,0.05,132,31320,11
Facebook Penn94,distance_greedy,2,0.05,133,31378,10
Facebook Penn94,distance_greedy,2,0.05,134,31203,10
Facebook Penn94,distance_greedy,2,0.05,135,31294,11
Facebook Penn94,distance_greedy,2,0.05,136,31345,10
Facebook Penn94,distance_greedy,2,0.05,137,31231,10
Facebook Penn94,distance_greedy,2,0.05,138,31183,10
Facebook Penn94,distance_greedy,2,0.05,139,31331,12
Facebook Penn94,distance_greedy,2,0.05,140,31326,12
Facebook Penn94,distance_greedy,2,0.05,141,31236,10
Facebook Penn94,distance_greedy,2,0.05,142,31341,12
Facebook Penn94,distance_greedy,2,0.05,143,31078,11
Facebook Penn94,distance_greedy,2,0.05,144,31359,10
Facebook Penn94,distance_greedy,2,0.05,145,31268,10
Facebook Penn94,distance_greedy,2,0.05,146,31168,11
Facebook Penn94,distance_greedy,2,0.05,147,31453,10
Facebook Penn94,distance_greedy,2,0.05,148,31254,13
Facebook Penn94,distance_greedy,2,0.05,149,31327,10
Facebook Penn94,distance_greedy,2,0.05,150,31382,11
Facebook Penn94,distance_greedy,2,0.05,151,31233,10
Facebook Penn94,distance_greedy,2,0.05,152,31478,10
Facebook Penn94,distance_greedy,2,0.05,153,31258,10
Facebook Penn94,distance_greedy,2,0.05,154,31214,11
Facebook Penn94,distance_greedy,2,0.05,155,31411,10
Facebook Penn94,distance_greedy,2,0.05,156,31275,9
Facebook Penn94,distance_greedy,2,0.05,157,31257,11
Facebook Penn94,distance_greedy,2,0.05,158,31282,10
Facebook Penn94,distance_greedy,2,0.05,159,31269,11
Facebook Penn94,distance_greedy,2,0.05,160,31304,11
Facebook Penn94,distance_greedy,2,0.05,161,31348,10
Facebook Penn94,distance_greedy,2,0.05,162,31261,10
Facebook Penn94,distance_greedy,2,0.05,163,31363,11
Facebook Penn94,distance_greedy,2,0.05,164,31247,10
Facebook Penn94,distance_greedy,2,0.05,165,31296,10
Facebook Penn94,distance_greedy,2,0.05,166,31209,9
Facebook Penn94,distance_greedy,2,0.05,167,31343,11
Facebook Penn94,distance_greedy,2,0.05,168,31087,10
Facebook Penn94,distance_greedy,2,0.05,169,31211,11
Facebook Penn94,distance_greedy,2,0.05,170,31324,10
Facebook Penn94,distance_greedy,2,0.05,171,31320,12
Facebook Penn94,distance_greedy,2,0.05,172,31475,10
Facebook Penn94,distance_greedy,2,0.05,173,31351,11
Facebook Penn94,distance_greedy,2,0.05,174,31243,10
Facebook Penn94,distance_greedy,2,0.05,175,31257,10
Facebook Penn94,distance_greedy,2,0.05,176,31433,12
Facebook Penn94,distance_greedy,2,0.05,177,31312,11
Facebook Penn94,distance_greedy,2,0.05,178,31337,9
Facebook Penn94,distance_greedy,2,0.05,179,31274,10
Facebook Penn94,distance_greedy,2,0.05,180,31270,11
Facebook Penn94,distance_greedy,2,0.05,181,31125,10
Facebook Penn94,distance_greedy,2,0.05,182,31319,10
Facebook Penn94,distance_greedy,2,0.05,183,31291,10
Facebook Penn94,distance_greedy,2,0.05,184,31189,11
Facebook Penn94,distance_greedy,2,0.05,185,31272,10
Facebook Penn94,distance_greedy,2,0.05,186,31238,12
Facebook Penn94,distance_greedy,2,0.05,187,31293,10
Facebook Penn94,distance_greedy,2,0.05,188,31373,10
Facebook Penn94,distance_greedy,2,0.05,189,31266,9
Facebook Penn94,distance_greedy,2,0.05,190,31420,14
Facebook Penn94,distance_greedy,2,0.05,191,31289,10
Facebook Penn94,distance_greedy,2,0.05,192,31435,11
Facebook Penn94,distance_greedy,2,0.05,193,31379,10
Facebook Penn94,distance_greedy,2,0.05,194,31248,9
Facebook Penn94,distance_greedy,2,0.05,195,31203,10
Facebook Penn94,distance_greedy,2,0.05,196,31185,12
Facebook Penn94,distance_greedy,2,0.05,197,31359,10
Facebook Penn94,distance_greedy,2,0.05,198,31340,11
Facebook Penn94,distance_greedy,2,0.05,199,31255,10
Facebook Penn94,distance_greedy,2,0.05,200,31259,11
Facebook Penn94,distance_greedy,2,0.05,201,31386,12
Facebook Penn94,distance_greedy,2,0.05,202,31268,10
Facebook Penn94,distance_greedy,2,0.05,203,31359,9
Facebook Penn94,distance_greedy,2,0.05,204,31121,12
Facebook Penn94,distance_greedy,2,0.05,205,31334,12
Facebook Penn94,distance_greedy,2,0.05,206,31177,10
Facebook Penn94,distance_greedy,2,0.05,207,31241,10
Facebook Penn94,distance_greedy,2,0.05,208,31315,12
Facebook Penn94,distance_greedy,2,0.05,209,31283,11
Facebook Penn94,distance_greedy,2,0.05,210,31282,11
Facebook Penn94,distance_greedy,2,0.05,211,31312,11
Facebook Penn94,distance_greedy,2,0.05,212,31340,10
Facebook Penn94,distance_greedy,2,0.05,213,31292,9
Facebook Penn94,distance_greedy,2,0.05,214,31288,11
Facebook Penn94,distance_greedy,2,0.05,215,31333,13
Facebook Penn94,distance_greedy,2,0.05,216,31238,11
Facebook Penn94,distance_greedy,2,0.05,217,31362,11
Facebook Penn94,distance_greedy,2,0.05,218,31320,10
Facebook Penn94,distance_greedy,2,0.05,219,31185,10
Facebook Penn94,distance_greedy,2,0.05,220,31291,11
Facebook Penn94,distance_greedy,2,0.05,221,31206,10
Facebook Penn94,distance_greedy,2,0.05,222,31268,11
Facebook Penn94,distance_greedy,2,0.05,223,31364,10
Facebook Penn94,distance_greedy,2,0.05,224,31305,10
Facebook Penn94,distance_greedy,2,0.05,225,31188,10
Facebook Penn94,distance_greedy,2,0.05,226,31288,11
Facebook Penn94,distance_greedy,2,0.05,227,31268,11
Facebook Penn94,distance_greedy,2,0.05,228,31289,11
Facebook Penn94,distance_greedy,2,0.05,229,31209,11
Facebook Penn94,distance_greedy,2,0.05,230,31262,10
Facebook Penn94,distance_greedy,2,0.05,231,31280,9
Facebook Penn94,distance_greedy,2,0.05,232,31133,11
Facebook Penn94,distance_greedy,2,0.05,233,31252,12
Facebook Penn94,distance_greedy,2,0.05,234,31303,10
Facebook Penn94,distance_greedy,2,0.05,235,31289,9
Facebook Penn94,distance_greedy,2,0.05,236,31459,11
Facebook Penn94,distance_greedy,2,0.05,237,31484,11
Facebook Penn94,distance_greedy,2,0.05,238,31181,11
Facebook Penn94,distance_greedy,2,0.05,239,31237,12
Facebook Penn94,distance_greedy,2,0.05,240,31333,10
Facebook Penn94,distance_greedy,2,0.05,241,31338,12
Facebook Penn94,distance_greedy,2,0.05,242,31377,10
Facebook Penn94,distance_greedy,2,0.05,243,31194,11
Facebook Penn94,distance_greedy,2,0.05,244,31187,10
Facebook Penn94,distance_greedy,2,0.05,245,31371,11
Facebook Penn94,distance_greedy,2,0.05,246,31355,11
Facebook Penn94,distance_greedy,2,0.05,247,31389,10
Facebook Penn94,distance_greedy,2,0.05,248,31353,11
Facebook Penn94,distance_greedy,2,0.05,249,31263,11
Facebook Penn94,distance_greedy,2,0.05,250,31235,10
Facebook Penn94,distance_greedy,2,0.05,251,31183,10
Facebook Penn94,distance_greedy,2,0.05,252,31184,11
Facebook Penn94,distance_greedy,2,0.05,253,31111,11
Facebook Penn94,distance_greedy,2,0.05,254,31206,12
Facebook Penn94,distance_greedy,2,0.05,255,31223,11
Facebook Penn94,distance_greedy,2,0.05,256,31264,10
Facebook Penn94,distance_greedy,2,0.05,257,31297,12
Facebook Penn94,distance_greedy,2,0.05,258,31299,10
Facebook Penn94,distance_greedy,2,0.05,259,31201,9
Facebook Penn94,distance_greedy,2,0.05,260,31283,10
Facebook Penn94,distance_greedy,2,0.05,261,31389,10
Facebook Penn94,distance_greedy,2,0.05,262,31221,10
Facebook Penn94,distance_greedy,2,0.05,263,31403,10
Facebook Penn94,distance_greedy,2,0.05,264,31275,10
Facebook Penn94,distance_greedy,2,0.05,265,31245,10
Facebook Penn94,distance_greedy,2,0.05,266,31302,10
Facebook Penn94,distance_greedy,2,0.05,267,31110,9
Facebook Penn94,distance_greedy,2,0.05,268,31188,10
Facebook Penn94,distance_greedy,2,0.05,269,31250,10
Facebook Penn94,distance_greedy,2,0.05,270,31280,12
Facebook Penn94,distance_greedy,2,0.05,271,31282,10
Facebook Penn94,distance_greedy,2,0.05,272,31112,11
Facebook Penn94,distance_greedy,2,0.05,273,31194,9
Facebook Penn94,distance_greedy,2,0.05,274,31253,10
Facebook Penn94,distance_greedy,2,0.05,275,31405,11
Facebook Penn94,distance_greedy,2,0.05,276,31422,12
Facebook Penn94,distance_greedy,2,0.05,277,31282,10
Facebook Penn94,distance_greedy,2,0.05,278,31519,11
Facebook Penn94,distance_greedy,2,0.05,279,31355,11
Facebook Penn94,distance_greedy,2,0.05,280,31250,9
Facebook Penn94,distance_greedy,2,0.05,281,31294,10
Facebook Penn94,distance_greedy,2,0.05,282,31191,11
Facebook Penn94,distance_greedy,2,0.05,283,31285,11
Facebook Penn94,distance_greedy,2,0.05,284,31267,11
Facebook Penn94,distance_greedy,2,0.05,285,31225,11
Facebook Penn94,distance_greedy,2,0.05,286,31242,9
Facebook Penn94,distance_greedy,2,0.05,287,31239,12
Facebook Penn94,distance_greedy,2,0.05,288,31193,11
Facebook Penn94,distance_greedy,2,0.05,289,31321,9
Facebook Penn94,distance_greedy,2,0.05,290,31430,9
Facebook Penn94,distance_greedy,2,0.05,291,31162,10
Facebook Penn94,distance_greedy,2,0.05,292,31367,10
Facebook Penn94,distance_greedy,2,0.05,293,31390,10
Facebook Penn94,distance_greedy,2,0.05,294,31275,10
Facebook Penn94,distance_greedy,2,0.05,295,31259,11
Facebook Penn94,distance_greedy,2,0.05,296,31368,11
Facebook Penn94,distance_greedy,2,0.05,297,31371,13
Facebook Penn94,distance_greedy,2,0.05,298,31302,10
Facebook Penn94,distance_greedy,2,0.05,299,31276,11
Facebook Penn94,distance_greedy,2,0.05,300,31282,12
Facebook Penn94,distance_greedy,2,0.05,301,31224,9
Facebook Penn94,distance_greedy,2,0.05,302,31250,9
Facebook Penn94,distance_greedy,2,0.05,303,31219,11
Facebook Penn94,distance_greedy,2,0.05,304,31230,10
Facebook Penn94,distance_greedy,2,0.05,305,31395,10
Facebook Penn94,distance_greedy,2,0.05,306,31261,9
Facebook Penn94,distance_greedy,2,0.05,307,31259,12
Facebook Penn94,distance_greedy,2,0.05,308,31179,11
Facebook Penn94,distance_greedy,2,0.05,309,31243,10
Facebook Penn94,distance_greedy,2,0.05,310,31298,10
Facebook Penn94,distance_greedy,2,0.05,311,31217,10
Facebook Penn94,distance_greedy,2,0.05,312,31297,11
Facebook Penn94,distance_greedy,2,0.05,313,31401,10
Facebook Penn94,distance_greedy,2,0.05,314,31179,10
Facebook Penn94,distance_greedy,2,0.05,315,31271,9
Facebook Penn94,distance_greedy,2,0.05,316,31258,10
Facebook Penn94,distance_greedy,2,0.05,317,31289,11
Facebook Penn94,distance_greedy,2,0.05,318,31215,10
Facebook Penn94,distance_greedy,2,0.05,319,31323,11
Facebook Penn94,distance_greedy,2,0.05,320,31436,9
Facebook Penn94,distance_greedy,2,0.05,321,31245,10
Facebook Penn94,distance_greedy,2,0.05,322,31186,11
Facebook Penn94,distance_greedy,2,0.05,323,31249,10
Facebook Penn94,distance_greedy,2,0.05,324,31271,10
Facebook Penn94,distance_greedy,2,0.05,325,31357,9
Facebook Penn94,distance_greedy,2,0.05,326,31271,11
Facebook Penn94,distance_greedy,2,0.05,327,31263,11
Facebook Penn94,distance_greedy,2,0.05,328,31410,9
Facebook Penn94,distance_greedy,2,0.05,329,31110,10
Facebook Penn94,distance_greedy,2,0.05,330,31285,10
Facebook Penn94,distance_greedy,2,0.05,331,31326,10
Facebook Penn94,distance_greedy,2,0.05,332,31140,9
Facebook Penn94,distance_greedy,2,0.05,333,31320,10
Facebook Penn94,distance_greedy,2,0.05,334,31350,10
Facebook Penn94,distance_greedy,2,0.05,335,31199,10
Facebook Penn94,distance_greedy,2,0.05,336,31300,11
Facebook Penn94,distance_greedy,2,0.05,337,31315,9
Facebook Penn94,distance_greedy,2,0.05,338,31239,10
Facebook Penn94,distance_greedy,2,0.05,339,31433,10
Facebook Penn94,distance_greedy,2,0.05,340,31222,10
Facebook Penn94,distance_greedy,2,0.05,341,31181,10
Facebook Penn94,distance_greedy,2,0.05,342,31337,10
Facebook Penn94,distance_greedy,2,0.05,343,31285,11
Facebook Penn94,distance_greedy,2,0.05,344,31330,11
Facebook Penn94,distance_greedy,2,0.05,345,31350,10
Facebook Penn94,distance_greedy,2,0.05,346,31452,10
